whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P77249	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	230	Escherichia coli (strain K12)	83333	25458	NA		3 out of 5	Evidence at transcript level	Probable fimbrial chaperone SfmC	SwissProt_and_IMEX
P77252	1	1	0	0	0	0	0	0	0	1	reviewed	239	Escherichia coli (strain K12)	83333	26004	NA		1 out of 5	Inferred from homology	Uncharacterized protein YkgE	SwissProt_not_IMEX
P77256	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	326	Escherichia coli (strain K12)	83333	36329	NA		2 out of 5	Inferred from homology	Uncharacterized oxidoreductase YdjG (EC 1.-.-.-)	SwissProt_and_IMEX
P77257	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	511	Escherichia coli (strain K12)	83333	55821	NA		3 out of 5	Evidence at protein level	Autoinducer 2 import ATP-binding protein LsrA (AI-2 import ATP-binding protein LsrA) (EC 3.6.3.-) (EGO10A)	SwissProt_and_IMEX
P77258	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	365	Escherichia coli (strain K12)	83333	39516	NA		5 out of 5	Evidence at transcript level	N-ethylmaleimide reductase (EC 1.-.-.-) (N-ethylmaleimide reducing enzyme)	SwissProt_and_IMEX
P77260	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	486	Escherichia coli (strain K12)	83333	53685	NA		2 out of 5	Inferred from homology	Uncharacterized oxidoreductase YdfI (EC 1.-.-.-)	SwissProt_and_IMEX
P77263	1	1	0	0	0	0	0	0	0	1	reviewed	236	Escherichia coli (strain K12)	83333	26628	NA		2 out of 5	Inferred from homology	Probable fimbrial chaperone EcpE	SwissProt_not_IMEX
P77265	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	590	Escherichia coli (strain K12)	83333	66017	NA		3 out of 5	Inferred from homology	Multidrug resistance-like ATP-binding protein MdlA (EC 3.6.3.44)	SwissProt_and_IMEX
P77268	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	328	Escherichia coli (strain K12)	83333	36100	NA		3 out of 5	Evidence at transcript level	Probable D,D-dipeptide transport ATP-binding protein DdpD	SwissProt_and_IMEX
P77269	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	327	Escherichia coli (strain K12)	83333	35058	NA		2 out of 5	Evidence at protein level	ABC transporter periplasmic-binding protein YphF	SwissProt_and_IMEX
P77272	1	1	0	0	0	0	0	0	0	0	reviewed	474	Escherichia coli (strain K12)	83333	49802	NA		5 out of 5	Evidence at protein level	PTS system N-acetylmuramic acid-specific EIIBC component (EIIBC-MurNAc) [Includes: N-acetylmuramic acid-specific phosphotransferase enzyme IIB component (EC 2.7.1.192) (PTS system N-acetylmuramic acid-specific EIIB component); N-acetylmuramic acid permease IIC component (PTS system N-acetylmuramic acid-specific EIIC component)]	SwissProt_not_IMEX
P77277	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	278	Escherichia coli (strain K12)	83333	30082	NA		1 out of 5	Predicted	Ethanolamine utilization protein EutJ	SwissProt_and_IMEX
P77279	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	225	Escherichia coli (strain K12)	83333	25382	NA		4 out of 5	Evidence at protein level	Probable iron export ATP-binding protein FetA (EC 3.6.3.-)	SwissProt_and_IMEX
P77280	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	347	Escherichia coli (strain K12)	83333	37701	NA		2 out of 5	Inferred from homology	Uncharacterized zinc-type alcohol dehydrogenase-like protein YdjJ (EC 1.-.-.-)	SwissProt_and_IMEX
P77285	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	206	Escherichia coli (strain K12)	83333	21912	NA		3 out of 5	Evidence at protein level	Electron transport complex subunit RsxG	SwissProt_and_IMEX
P77286	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	466	Escherichia coli (strain K12)	83333	50539	NA		1 out of 5	Uncertain	Uncharacterized protein YdeU	SwissProt_and_IMEX
P77288	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	187	Escherichia coli (strain K12)	83333	19851	NA		3 out of 5	Evidence at transcript level	Uncharacterized fimbrial-like protein YfcV	SwissProt_and_IMEX
P77293	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	306	Escherichia coli (strain K12)	83333	34635	NA		3 out of 5	Evidence at protein level	Prophage bactoprenol glucosyl transferase homolog (EC 2.4.1.-) (Bactoprenol glucosyl transferase homolog from prophage CPS-53)	SwissProt_and_IMEX
P77294	1	1	0	0	0	0	0	0	0	1	reviewed	167	Escherichia coli (strain K12)	83333	18144	NA		2 out of 5	Inferred from homology	Uncharacterized fimbrial-like protein YdeR	SwissProt_not_IMEX
P77295	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	99	Escherichia coli (strain K12)	83333	10596	NA		2 out of 5	Evidence at protein level	Probable HTH-type transcriptional regulator YgaV	SwissProt_and_IMEX
P77296	1	1	0	0	0	0	0	0	0	1	reviewed	184	Escherichia coli (strain K12)	83333	20915	NA		1 out of 5	Evidence at transcript level	Uncharacterized protein YbeT	SwissProt_not_IMEX
P77297	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	287	Escherichia coli (strain K12)	83333	32266	NA		1 out of 5	Predicted	Uncharacterized protein YahE	SwissProt_and_IMEX
P77300	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	252	Escherichia coli (strain K12)	83333	27838	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YagI	SwissProt_and_IMEX
P77301	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	264	Escherichia coli (strain K12)	83333	29902	NA		1 out of 5	Predicted	Uncharacterized protein YbaP	SwissProt_and_IMEX
P77302	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	410	Escherichia coli (strain K12)	83333	46452	NA		5 out of 5	Evidence at protein level	Probable diguanylate cyclase YdaM (DGC) (EC 2.7.7.65)	SwissProt_and_IMEX
P77304	1	1	0	0	0	0	0	0	0	0	reviewed	500	Escherichia coli (strain K12)	83333	53991	NA		5 out of 5	Evidence at protein level	Dipeptide and tripeptide permease A	SwissProt_not_IMEX
P77306	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	60700	NA		2 out of 5	Evidence at protein level	Inner membrane protein YqiK	SwissProt_and_IMEX
P77307	1	1	0	0	0	0	0	0	0	0	reviewed	259	Escherichia coli (strain K12)	83333	28165	NA		4 out of 5	Evidence at protein level	Probable iron export permease protein FetB	SwissProt_not_IMEX
P77308	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	340	Escherichia coli (strain K12)	83333	37345	NA		3 out of 5	Evidence at protein level	Probable D,D-dipeptide transport system permease protein DdpB	SwissProt_and_IMEX
P77309	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	293	Escherichia coli (strain K12)	83333	32483	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YneJ	SwissProt_and_IMEX
P77315	1	1	0	0	0	0	0	0	0	1	reviewed	332	Escherichia coli (strain K12)	83333	34483	NA		2 out of 5	Inferred from homology	Probable ABC transporter permease protein YphD	SwissProt_not_IMEX
P77316	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	412	Escherichia coli (strain K12)	83333	44176	NA		2 out of 5	Inferred from homology	Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR (EC 1.-.-.-)	SwissProt_and_IMEX
P77318	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	560	Escherichia coli (strain K12)	83333	62802	NA		3 out of 5	Inferred from homology	Uncharacterized sulfatase YdeN (EC 3.1.6.-)	SwissProt_and_IMEX
P77319	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	556	Escherichia coli (strain K12)	83333	61986	NA		2 out of 5	Evidence at protein level	Chaperone protein HscC (Hsc62)	SwissProt_and_IMEX
P77324	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	318	Escherichia coli (strain K12)	83333	33858	NA		3 out of 5	Evidence at protein level	Putative xanthine dehydrogenase YagS FAD-binding subunit (EC 1.17.1.4)	SwissProt_and_IMEX
P77326	1	1	0	0	0	0	0	0	0	1	reviewed	114	Escherichia coli (strain K12)	83333	12658	NA		1 out of 5	Uncertain	Putative protein TfaS (Putative tail fiber assembly protein homolog from prophage CPS-53)	SwissProt_not_IMEX
P77328	1	1	0	0	0	0	0	0	0	0	reviewed	433	Escherichia coli (strain K12)	83333	47239	NA		3 out of 5	Evidence at protein level	Putative purine permease YbbY	SwissProt_not_IMEX
P77329	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	555	Escherichia coli (strain K12)	83333	63383	NA		2 out of 5	Evidence at protein level	Hydrogenase-4 component G (EC 1.-.-.-)	SwissProt_and_IMEX
P77330	1	1	0	0	0	0	0	0	0	1	reviewed	97	Escherichia coli (strain K12)	83333	10447	NA		2 out of 5	Inferred from homology	Prophage lipoprotein Bor homolog (Lipoprotein Bor homolog from lambdoid prophage DLP12)	SwissProt_not_IMEX
P77333	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	299	Escherichia coli (strain K12)	83333	33482	NA		3 out of 5	Evidence at protein level	HTH-type transcriptional regulator PgrR (Regulator of PG recycling)	SwissProt_and_IMEX
P77334	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	661	Escherichia coli (strain K12)	83333	74665	NA		4 out of 5	Evidence at protein level	Cyclic di-GMP phosphodiesterase Gmr (EC 3.1.4.52)	SwissProt_and_IMEX
P77335	1	1	uniprotkb	83333	0	1	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	33759	NA		5 out of 5	Evidence at protein level	Hemolysin E, chromosomal (Cytotoxin ClyA) (Hemolysis-inducing protein) (Latent pore-forming 34 kDa hemolysin) (Silent hemolysin SheA)	SwissProt_and_IMEX
P77337	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	429	Escherichia coli (strain K12)	83333	45923	NA		2 out of 5	Inferred from homology	Probable electron transfer flavoprotein-quinone oxidoreductase YdiS (EC 1.5.5.-)	SwissProt_and_IMEX
P77338	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1120	Escherichia coli (strain K12)	83333	127215	NA		4 out of 5	Evidence at protein level	Mechanosensitive channel MscK (Potassium efflux system KefA)	SwissProt_and_IMEX
P77339	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	261	Escherichia coli (strain K12)	83333	29606	NA		1 out of 5	Inferred from homology	Uncharacterized lipoprotein YafT	SwissProt_and_IMEX
P77348	1	1	0	0	0	0	0	0	0	0	reviewed	537	Escherichia coli (strain K12)	83333	59900	NA		4 out of 5	Evidence at protein level	Periplasmic murein peptide-binding protein	SwissProt_not_IMEX
P77354	1	1	0	0	0	0	0	0	0	1	reviewed	112	Escherichia coli (strain K12)	83333	12136	NA		2 out of 5	Uncertain	Putative inner membrane protein YafU	SwissProt_not_IMEX
P77357	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	436	Escherichia coli (strain K12)	83333	46588	NA		4 out of 5	Evidence at protein level	p-aminobenzoyl-glutamate hydrolase subunit A (EC 3.5.1.-) (PABA-GLU hydrolase) (PGH)	SwissProt_and_IMEX
P77359	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	483	Escherichia coli (strain K12)	83333	55682	NA		2 out of 5	Predicted	Uncharacterized J domain-containing protein DjlC	SwissProt_and_IMEX
P77360	1	1	0	0	0	0	0	0	0	1	reviewed	353	Escherichia coli (strain K12)	83333	38051	NA		2 out of 5	Inferred from homology	Uncharacterized zinc-type alcohol dehydrogenase-like protein YphC (EC 1.-.-.-)	SwissProt_not_IMEX
P77364	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	381	Escherichia coli (strain K12)	83333	38734	NA		5 out of 5	Evidence at protein level	Glycerate kinase (EC 2.7.1.31) (D-Glycerate-3-kinase) (GK2)	SwissProt_and_IMEX
P77365	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	147	Escherichia coli (strain K12)	83333	16815	NA		3 out of 5	Evidence at protein level	Lipoprotein YafY	SwissProt_and_IMEX
P77366	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	23565	NA		5 out of 5	Evidence at protein level	Beta-phosphoglucomutase (Beta-PGM) (EC 5.4.2.6)	SwissProt_and_IMEX
P77368	1	1	0	0	0	0	0	0	0	0	reviewed	183	Escherichia coli (strain K12)	83333	19476	NA		3 out of 5	Evidence at protein level	UPF0098 protein YbcL	SwissProt_not_IMEX
P77374	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	808	Escherichia coli (strain K12)	83333	89780	NA		3 out of 5	Evidence at protein level	Putative dimethyl sulfoxide reductase chain YnfE (DMSO reductase) (EC 1.8.99.-)	SwissProt_and_IMEX
P77375	1	1	0	0	0	0	0	0	0	1	reviewed	222	Escherichia coli (strain K12)	83333	25093	NA		3 out of 5	Evidence at transcript level	Uncharacterized ferredoxin-like protein YdhX	SwissProt_not_IMEX
P77376	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	346	Escherichia coli (strain K12)	83333	38257	NA		2 out of 5	Inferred from homology	Uncharacterized oxidoreductase YdgJ (EC 1.-.-.-)	SwissProt_and_IMEX
P77377	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	492	Escherichia coli (strain K12)	83333	53693	NA		2 out of 5	Evidence at protein level	Lipopolysaccharide biosynthesis protein WzxC	SwissProt_and_IMEX
P77378	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	312	Escherichia coli (strain K12)	83333	33770	NA		3 out of 5	Inferred from homology	Putative electron transfer flavoprotein subunit YdiR	SwissProt_and_IMEX
P77379	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	284	Escherichia coli (strain K12)	83333	31474	NA		4 out of 5	Evidence at protein level	RCS-specific HTH-type transcriptional activator RclR (Reactive chlorine resistance protein R)	SwissProt_and_IMEX
P77381	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	475	Escherichia coli (strain K12)	83333	55256	NA		1 out of 5	Inferred from homology	Uncharacterized J domain-containing protein DjlB	SwissProt_and_IMEX
P77389	1	1	0	0	0	0	0	0	0	0	reviewed	389	Escherichia coli (strain K12)	83333	40064	NA		2 out of 5	Evidence at protein level	Inner membrane transport protein YdhP	SwissProt_not_IMEX
P77390	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	352	Escherichia coli (strain K12)	83333	40077	NA		4 out of 5	Evidence at protein level	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22) (Acetate:SH-citrate lyase ligase) (Citrate lyase synthetase)	SwissProt_and_IMEX
P77393	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	271	Escherichia coli (strain K12)	83333	31793	NA		1 out of 5	Predicted	Uncharacterized protein YahL	SwissProt_and_IMEX
P77395	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	284	Escherichia coli (strain K12)	83333	31791	NA		3 out of 5	Evidence at protein level	Uncharacterized protein YbbN	SwissProt_and_IMEX
P77396	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	285	Escherichia coli (strain K12)	83333	32356	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YpdC	SwissProt_and_IMEX
P77397	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	554	Escherichia coli (strain K12)	83333	62186	NA		3 out of 5	Evidence at protein level	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase (3-HCI hydroxylase) (3-HPP hydroxylase) (EC 1.14.13.127)	SwissProt_and_IMEX
P77398	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	660	Escherichia coli (strain K12)	83333	74289	NA		5 out of 5	Evidence at protein level	Bifunctional polymyxin resistance protein ArnA (Polymyxin resistance protein PmrI) [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	SwissProt_and_IMEX
P77399	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	714	Escherichia coli (strain K12)	83333	77072	NA		4 out of 5	Evidence at protein level	Fatty acid oxidation complex subunit alpha [Includes: Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase (EC 4.2.1.17) (EC 5.1.2.3); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	SwissProt_and_IMEX
P77400	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	430	Escherichia coli (strain K12)	83333	45659	NA		3 out of 5	Evidence at protein level	Inner membrane transport protein YbaT	SwissProt_and_IMEX
P77402	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	303	Escherichia coli (strain K12)	83333	34894	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YdiP	SwissProt_and_IMEX
P77409	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	261	Escherichia coli (strain K12)	83333	29583	NA		2 out of 5	Evidence at transcript level	Protein PhsC homolog	SwissProt_and_IMEX
P77414	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	279	Escherichia coli (strain K12)	83333	33035	NA		2 out of 5	Predicted	Putative colanic acid biosynthesis glycosyl transferase WcaA	SwissProt_and_IMEX
P77416	1	1	0	0	0	0	0	0	0	1	reviewed	479	Escherichia coli (strain K12)	83333	51755	NA		2 out of 5	Inferred from homology	Hydrogenase-4 component D (EC 1.-.-.-)	SwissProt_not_IMEX
P77423	1	1	0	0	0	0	0	0	0	1	reviewed	181	Escherichia coli (strain K12)	83333	20159	NA		2 out of 5	Inferred from homology	Hydrogenase-4 component H	SwissProt_not_IMEX
P77425	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	411	Escherichia coli (strain K12)	83333	45694	NA		4 out of 5	Evidence at protein level	Allantoate amidohydrolase (EC 3.5.3.-) (Allantoate deiminase)	SwissProt_and_IMEX
P77427	1	1	0	0	0	0	0	0	0	1	reviewed	235	Escherichia coli (strain K12)	83333	27022	NA		1 out of 5	Predicted	Uncharacterized protein YbeU	SwissProt_not_IMEX
P77432	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	530	Escherichia coli (strain K12)	83333	57545	NA		3 out of 5	Evidence at protein level	Autoinducer-2 kinase (AI-2 kinase) (EC 2.7.1.189)	SwissProt_and_IMEX
P77433	1	1	0	0	0	0	0	0	0	1	reviewed	231	Escherichia coli (strain K12)	83333	25213	NA		2 out of 5	Inferred from homology	Uncharacterized protein YkgG	SwissProt_not_IMEX
P77434	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	412	Escherichia coli (strain K12)	83333	46216	NA		4 out of 5	Evidence at protein level	Glutamate-pyruvate aminotransferase AlaC (EC 2.6.1.2)	SwissProt_and_IMEX
P77437	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	526	Escherichia coli (strain K12)	83333	56767	NA		2 out of 5	Inferred from homology	Hydrogenase-4 component F (EC 1.-.-.-)	SwissProt_and_IMEX
P77439	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	831	Escherichia coli (strain K12)	83333	92130	NA		4 out of 5	Inferred from homology	Multiphosphoryl transfer protein 1 (MTP 1) (Triphosphoryl transfer protein 1) (TTP 1) [Includes: Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system enzyme I); Phosphocarrier protein HPr (Protein H); PTS system fructose-like EIIA component (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIA component)]	SwissProt_and_IMEX
P77444	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	406	Escherichia coli (strain K12)	83333	44434	NA		5 out of 5	Evidence at protein level	Cysteine desulfurase (EC 2.8.1.7) (Selenocysteine beta-lyase) (SCL) (Selenocysteine lyase) (EC 4.4.1.16) (Selenocysteine reductase)	SwissProt_and_IMEX
P77445	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	467	Escherichia coli (strain K12)	83333	49022	NA		2 out of 5	Predicted	Ethanolamine utilization protein EutE	SwissProt_and_IMEX
P77453	1	1	0	0	0	0	0	0	0	1	reviewed	137	Escherichia coli (strain K12)	83333	15577	NA		1 out of 5	Predicted	Hydrogenase-4 component J (EC 1.-.-.-)	SwissProt_not_IMEX
P77454	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	310	Escherichia coli (strain K12)	83333	32903	NA		5 out of 5	Evidence at protein level	Glutaminase 1 (EC 3.5.1.2)	SwissProt_and_IMEX
P77455	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	681	Escherichia coli (strain K12)	83333	73003	NA		5 out of 5	Evidence at protein level	Bifunctional protein PaaZ [Includes: 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12) (Oxepin-CoA hydrolase); 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.2.1.91)]	SwissProt_and_IMEX
P77460	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	194	Escherichia coli (strain K12)	83333	21121	NA		1 out of 5	Uncertain	Putative uncharacterized protein YbcY	SwissProt_and_IMEX
P77463	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	298	Escherichia coli (strain K12)	83333	31971	NA		4 out of 5	Evidence at protein level	Probable D,D-dipeptide transport system permease protein DdpC	SwissProt_and_IMEX
P77467	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	262	Escherichia coli (strain K12)	83333	28405	NA		4 out of 5	Evidence at protein level	1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)	SwissProt_and_IMEX
P77468	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	867	Escherichia coli (strain K12)	83333	95677	NA		3 out of 5	Evidence at transcript level	Outer membrane usher protein SfmD	SwissProt_and_IMEX
P77473	1	1	0	0	0	0	0	0	0	1	reviewed	516	Escherichia coli (strain K12)	83333	58720	NA		3 out of 5	Evidence at transcript level	Putative cyclic-di-GMP phosphodiesterase YlaB (EC 3.1.4.52)	SwissProt_not_IMEX
P77475	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	188	Escherichia coli (strain K12)	83333	20780	NA		4 out of 5	Evidence at protein level	Fructose-1-phosphate phosphatase YqaB (EC 3.1.3.-) (Fructose-1-phosphatase)	SwissProt_and_IMEX
P77481	1	1	0	0	0	0	0	0	0	1	reviewed	360	Escherichia coli (strain K12)	83333	40147	NA		2 out of 5	Uncertain	Putative uncharacterized ABC transporter ATP-binding protein YcjV	SwissProt_not_IMEX
P77485	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	480	Escherichia coli (strain K12)	83333	53738	NA		5 out of 5	Evidence at protein level	Sensor kinase CusS (EC 2.7.13.3)	SwissProt_and_IMEX
P77488	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	620	Escherichia coli (strain K12)	83333	67617	NA		5 out of 5	Evidence at protein level	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	SwissProt_and_IMEX
P77489	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	732	Escherichia coli (strain K12)	83333	78088	NA		3 out of 5	Evidence at protein level	Putative xanthine dehydrogenase YagR molybdenum-binding subunit (EC 1.17.1.4)	SwissProt_and_IMEX
P77493	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	315	Escherichia coli (strain K12)	83333	34121	NA		2 out of 5	Evidence at protein level	Uncharacterized sugar kinase YdjH (EC 2.7.1.-)	SwissProt_and_IMEX
P77494	1	1	0	0	0	0	0	0	0	0	reviewed	49	Escherichia coli (strain K12)	83333	5626	NA		3 out of 5	Evidence at protein level	Toxin HokB	SwissProt_not_IMEX
P77495	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	628	Escherichia coli (strain K12)	83333	69351	NA		2 out of 5	Inferred from homology	Propionate--CoA ligase (EC 6.2.1.17) (Propionyl-CoA synthetase)	SwissProt_and_IMEX
P77499	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27582	NA		4 out of 5	Evidence at protein level	Probable ATP-dependent transporter SufC	SwissProt_and_IMEX
P77503	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	351	Escherichia coli (strain K12)	83333	38652	NA		2 out of 5	Inferred from homology	Uncharacterized oxidoreductase YcjS (EC 1.-.-.-)	SwissProt_and_IMEX
P77504	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	804	Escherichia coli (strain K12)	83333	89332	NA		2 out of 5	Inferred from homology	Uncharacterized ABC transporter permease YbbP	SwissProt_and_IMEX
P77506	1	1	0	0	0	0	0	0	0	1	reviewed	82	Escherichia coli (strain K12)	83333	9404	NA		1 out of 5	Predicted	Uncharacterized protein YbdJ	SwissProt_not_IMEX
P77509	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	503	Escherichia coli (strain K12)	83333	55016	NA		2 out of 5	Inferred from homology	Uncharacterized ABC transporter ATP-binding protein YphE	SwissProt_and_IMEX
P77510	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	552	Escherichia coli (strain K12)	83333	61684	NA		5 out of 5	Evidence at protein level	Sensor histidine kinase DpiB (EC 2.7.13.3) (Sensor histidine kinase CitA)	SwissProt_and_IMEX
P77515	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	320	Escherichia coli (strain K12)	83333	32902	NA		1 out of 5	Inferred from homology	Prophage side tail fiber protein homolog StfQ (Side tail fiber protein homolog from lambdoid prophage Qin)	SwissProt_and_IMEX
P77519	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	96	Escherichia coli (strain K12)	83333	10736	NA		2 out of 5	Uncertain	Putative uncharacterized protein YddL	SwissProt_and_IMEX
P77522	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	495	Escherichia coli (strain K12)	83333	54745	NA		3 out of 5	Evidence at protein level	FeS cluster assembly protein SufB	SwissProt_and_IMEX
P77526	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	215	Escherichia coli (strain K12)	83333	24516	NA		5 out of 5	Evidence at protein level	Disulfide-bond oxidoreductase YfcG (EC 1.8.4.-) (GSH-dependent disulfide-bond oxidoreductase YfcG) (GST N1-1) (GST-like protein YfcG) (Organic hydroperoxidase) (EC 1.11.1.-)	SwissProt_and_IMEX
P77528	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	78	Escherichia coli (strain K12)	83333	8493	NA		2 out of 5	Uncertain	Putative uncharacterized protein PeaD	SwissProt_and_IMEX
P77529	1	1	0	0	0	0	0	0	0	1	reviewed	463	Escherichia coli (strain K12)	83333	48662	NA		4 out of 5	Inferred from homology	L-cystine transporter YdjN	SwissProt_not_IMEX
P77536	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	475	Escherichia coli (strain K12)	83333	53052	NA		2 out of 5	Inferred from homology	Uncharacterized electron transport protein YkgF	SwissProt_and_IMEX
P77538	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	284	Escherichia coli (strain K12)	83333	31516	NA		2 out of 5	Inferred from homology	Uncharacterized protein YfhR	SwissProt_and_IMEX
