whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P76245	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	341	Escherichia coli (strain K12)	83333	38546	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76249	1	1	0	0	0	0	0	0	0	0	reviewed	212	Escherichia coli (strain K12)	83333	23201	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76250	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	307	Escherichia coli (strain K12)	83333	34631	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76251	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	361	Escherichia coli (strain K12)	83333	40315	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76254	1	1	0	0	0	0	0	0	0	1	reviewed	321	Escherichia coli (strain K12)	83333	35661	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76256	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	231	Escherichia coli (strain K12)	83333	25181	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P76257	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	636	Escherichia coli (strain K12)	83333	70378	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76261	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	532	Escherichia coli (strain K12)	83333	59711	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76264	1	1	0	0	0	0	0	0	0	0	reviewed	188	Escherichia coli (strain K12)	83333	20117	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76268	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	263	Escherichia coli (strain K12)	83333	30029	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76269	1	1	0	0	0	0	0	0	0	1	reviewed	457	Escherichia coli (strain K12)	83333	48152	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76270	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	165	Escherichia coli (strain K12)	83333	18122	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76272	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	877	Escherichia coli (strain K12)	83333	94970	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76273	1	1	0	0	0	0	0	0	0	0	reviewed	479	Escherichia coli (strain K12)	83333	53228	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76275	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	63	Escherichia coli (strain K12)	83333	7315	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76278	1	1	0	0	0	0	0	0	0	0	reviewed	290	Escherichia coli (strain K12)	83333	32526	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76280	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	218	Escherichia coli (strain K12)	83333	24395	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76290	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	247	Escherichia coli (strain K12)	83333	27777	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76291	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	323	Escherichia coli (strain K12)	83333	37007	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76296	1	1	0	0	0	0	0	0	0	1	reviewed	162	Escherichia coli (strain K12)	83333	18885	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76297	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	130	Escherichia coli (strain K12)	83333	14059	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76298	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	692	Escherichia coli (strain K12)	83333	74843	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76299	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	382	Escherichia coli (strain K12)	83333	42238	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76308	1	1	0	0	0	0	0	0	0	1	reviewed	107	Escherichia coli (strain K12)	83333	11741	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76316	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	328	Escherichia coli (strain K12)	83333	35153	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76318	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24979	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76319	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	159	Escherichia coli (strain K12)	83333	17891	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76321	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	173	Escherichia coli (strain K12)	83333	19955	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76322	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	116	Escherichia coli (strain K12)	83333	13396	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76323	1	1	0	0	0	0	0	0	0	1	reviewed	92	Escherichia coli (strain K12)	83333	10732	0	0	2 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76329	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	271	Escherichia coli (strain K12)	83333	30439	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76330	1	1	0	0	0	0	0	0	0	1	reviewed	564	Escherichia coli (strain K12)	83333	64283	0	0	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76334	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	121	Escherichia coli (strain K12)	83333	13838	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76335	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	397	Escherichia coli (strain K12)	83333	42985	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76339	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	452	Escherichia coli (strain K12)	83333	50850	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76340	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	223	Escherichia coli (strain K12)	83333	25018	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P76341	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	137	Escherichia coli (strain K12)	83333	15460	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76342	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	37369	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76343	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	211	Escherichia coli (strain K12)	83333	24068	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76344	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	216	Escherichia coli (strain K12)	83333	24762	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76345	1	1	0	0	0	0	0	0	0	0	reviewed	176	Escherichia coli (strain K12)	83333	20337	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76346	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	265	Escherichia coli (strain K12)	83333	30279	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76347	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	2358	Escherichia coli (strain K12)	83333	248569	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76349	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	350	Escherichia coli (strain K12)	83333	39396	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76350	1	1	0	0	0	0	0	0	0	1	reviewed	438	Escherichia coli (strain K12)	83333	47817	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76352	1	1	0	0	0	0	0	0	0	0	reviewed	547	Escherichia coli (strain K12)	83333	60061	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76356	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	167	Escherichia coli (strain K12)	83333	17980	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76359	1	1	0	0	0	0	0	0	0	1	reviewed	236	Escherichia coli (strain K12)	83333	27074	0	0	2 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76361	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	510	Escherichia coli (strain K12)	83333	57237	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76362	1	1	0	0	0	0	0	0	0	1	reviewed	148	Escherichia coli (strain K12)	83333	16557	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76364	1	1	uniprotkb	83333	1	0	1	0	1	0	reviewed	122	Escherichia coli (strain K12)	83333	13684	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76369	1	1	0	0	0	0	0	0	0	1	reviewed	309	Escherichia coli (strain K12)	83333	34169	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76372	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	326	Escherichia coli (strain K12)	83333	36455	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76373	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	388	Escherichia coli (strain K12)	83333	43657	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76387	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	720	Escherichia coli (strain K12)	83333	79343	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76389	1	1	0	0	0	0	0	0	0	1	reviewed	527	Escherichia coli (strain K12)	83333	59450	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76393	1	1	0	0	0	0	0	0	0	1	reviewed	648	Escherichia coli (strain K12)	83333	71639	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76394	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	153	Escherichia coli (strain K12)	83333	17428	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76395	1	1	0	0	0	0	0	0	0	1	reviewed	253	Escherichia coli (strain K12)	83333	27208	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76396	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	219	Escherichia coli (strain K12)	83333	24218	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P76397	1	1	0	0	0	0	0	0	0	1	reviewed	415	Escherichia coli (strain K12)	83333	44464	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76398	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	1040	Escherichia coli (strain K12)	83333	112078	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76399	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	1025	Escherichia coli (strain K12)	83333	111010	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76402	1	1	0	0	0	0	0	0	0	0	reviewed	110	Escherichia coli (strain K12)	83333	12024	0	0	1 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76403	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	453	Escherichia coli (strain K12)	83333	51193	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76406	1	1	0	0	0	0	0	0	0	1	reviewed	105	Escherichia coli (strain K12)	83333	11465	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76407	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	299	Escherichia coli (strain K12)	83333	32039	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76417	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	425	Escherichia coli (strain K12)	83333	47359	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76418	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	334	Escherichia coli (strain K12)	83333	35621	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76419	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	321	Escherichia coli (strain K12)	83333	34385	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76421	1	1	0	0	0	0	0	0	0	1	reviewed	272	Escherichia coli (strain K12)	83333	31604	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76422	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	266	Escherichia coli (strain K12)	83333	28634	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76423	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	262	Escherichia coli (strain K12)	83333	27339	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76425	1	1	0	0	0	0	0	0	0	0	reviewed	274	Escherichia coli (strain K12)	83333	30419	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76440	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	412	Escherichia coli (strain K12)	83333	44329	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76445	1	1	0	0	0	0	0	0	0	0	reviewed	237	Escherichia coli (strain K12)	83333	26759	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76446	1	1	0	0	0	0	0	0	0	1	reviewed	518	Escherichia coli (strain K12)	83333	58588	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76458	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	220	Escherichia coli (strain K12)	83333	23526	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76459	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	216	Escherichia coli (strain K12)	83333	22960	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76460	1	1	0	0	0	0	0	0	0	0	reviewed	440	Escherichia coli (strain K12)	83333	47528	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76461	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	394	Escherichia coli (strain K12)	83333	40352	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76462	1	1	0	0	0	0	0	0	0	1	reviewed	258	Escherichia coli (strain K12)	83333	28304	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76463	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	549	Escherichia coli (strain K12)	83333	61476	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76464	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1534	Escherichia coli (strain K12)	83333	169845	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P76466	1	1	0	0	0	0	0	0	0	1	reviewed	207	Escherichia coli (strain K12)	83333	23767	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76469	1	1	0	0	0	0	0	0	0	0	reviewed	267	Escherichia coli (strain K12)	83333	28916	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76470	1	1	0	0	0	0	0	0	0	0	reviewed	429	Escherichia coli (strain K12)	83333	46294	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76471	1	1	0	0	0	0	0	0	0	1	reviewed	180	Escherichia coli (strain K12)	83333	18610	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76472	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	296	Escherichia coli (strain K12)	83333	33112	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76473	1	1	0	0	0	0	0	0	0	0	reviewed	550	Escherichia coli (strain K12)	83333	62543	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76474	1	1	0	0	0	0	0	0	0	0	reviewed	128	Escherichia coli (strain K12)	83333	14085	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76481	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	575	Escherichia coli (strain K12)	83333	63634	0	0	1 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76482	1	1	0	0	0	0	0	0	0	1	reviewed	323	Escherichia coli (strain K12)	83333	35931	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76483	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	167	Escherichia coli (strain K12)	83333	19019	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76484	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	238	Escherichia coli (strain K12)	83333	27991	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76485	1	1	0	0	0	0	0	0	0	1	reviewed	140	Escherichia coli (strain K12)	83333	16163	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76486	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	282	Escherichia coli (strain K12)	83333	32136	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76491	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	199	Escherichia coli (strain K12)	83333	22708	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76498	1	1	0	0	0	0	0	0	0	1	reviewed	273	Escherichia coli (strain K12)	83333	30260	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76499	1	1	0	0	0	0	0	0	0	1	reviewed	179	Escherichia coli (strain K12)	83333	18951	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76500	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	162	Escherichia coli (strain K12)	83333	17890	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76501	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	170	Escherichia coli (strain K12)	83333	17890	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76502	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	161	Escherichia coli (strain K12)	83333	17208	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76503	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	436	Escherichia coli (strain K12)	83333	46531	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76505	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	352	Escherichia coli (strain K12)	83333	40249	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76506	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	251	Escherichia coli (strain K12)	83333	28042	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76507	1	1	0	0	0	0	0	0	0	1	reviewed	443	Escherichia coli (strain K12)	83333	51484	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76508	1	1	0	0	0	0	0	0	0	1	reviewed	172	Escherichia coli (strain K12)	83333	18252	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76509	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	91	Escherichia coli (strain K12)	83333	10336	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76510	1	1	0	0	0	0	0	0	0	1	reviewed	164	Escherichia coli (strain K12)	83333	18766	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76512	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	120	Escherichia coli (strain K12)	83333	13102	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76513	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	274	Escherichia coli (strain K12)	83333	30443	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76514	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	178	Escherichia coli (strain K12)	83333	20255	0	0	2 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76515	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	120	Escherichia coli (strain K12)	83333	13672	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76516	1	1	0	0	0	0	0	0	0	1	reviewed	101	Escherichia coli (strain K12)	83333	12133	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76518	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	381	Escherichia coli (strain K12)	83333	41671	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76520	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	211	Escherichia coli (strain K12)	83333	22977	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76521	1	1	0	0	0	0	0	0	0	1	reviewed	80	Escherichia coli (strain K12)	83333	8874	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76524	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	361	Escherichia coli (strain K12)	83333	39624	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76535	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	298	Escherichia coli (strain K12)	83333	31220	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76536	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	299	Escherichia coli (strain K12)	83333	33052	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76537	1	1	0	0	0	0	0	0	0	0	reviewed	191	Escherichia coli (strain K12)	83333	20898	0	0	1 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76538	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	149	Escherichia coli (strain K12)	83333	17168	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76539	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	141	Escherichia coli (strain K12)	83333	16312	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76540	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	166	Escherichia coli (strain K12)	83333	17893	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P76541	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	22788	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P76542	1	1	0	0	0	0	0	0	0	1	reviewed	402	Escherichia coli (strain K12)	83333	45382	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P76543	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	213	Escherichia coli (strain K12)	83333	25143	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P76544	1	1	0	0	0	0	0	0	0	1	reviewed	81	Escherichia coli (strain K12)	83333	9206	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
